TIME_PERIOD,GEO_PICT,TOPIC,CONDITION,VIOLENCE_TYPE,PERPETRATOR,ACTUALITY,LIFEPER,OBS_VALUE
2010,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,54.7
2010,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,64.2
2010,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,SEX: Sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,63.2
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,28.5
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,42.0
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,26.4
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,12.2
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,7.8
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,12.0
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,17.1
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,15.0
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,41.7
2019,KI: Kiribati,VAW_TOPIC_012: Impact of partner violence on women's health and wellbeing,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.1
2019,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,18.7
2019,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,3.7
2019,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,19.2
2019,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,2.5
2019,KI: Kiribati,VAW_TOPIC_013: Impact of partner violence on women's reproductive health,EVPREG: Ever pregnant,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_014: Impact of partner violence on women's work who work for money,W4M: Working for money,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2010,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2019,KI: Kiribati,VAW_TOPIC_015: Impact of partner violence on the wellbeing of children,CHI614: With children 6-14 years old,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,52.4
2012,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2007,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,49.3
2012,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYS: Physical violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2007,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,43.4
2012,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,3.8
2007,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,0.0
2012,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALO12M: At least once in the past 12 months,PREGNANCY: During pregnancy,2.2
2007,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,0.0
2012,MH: Marshall Islands,VAW_TOPIC_011: Injuries from physical or sexual partner violence,EVPART: Ever-partnered,PHYSORSEX: Physical and/or sexual violence,PARTNER: Partner,ALOLIFE: At least once in their lifetime,PREGNANCY: During pregnancy,10.3
